location,date,excess_mortality,ci_lower,ci_upper,confirmed_deaths
Ukraine,2020-02-01,-2.157662,-2.157662,-2.157662,0.0
Ukraine,2020-03-01,-6.477008,-6.477008,-6.477008,0.0
Ukraine,2020-04-01,-14.279031,-14.279031,-14.279031,0.031669687
Ukraine,2020-05-01,-21.052183,-21.052183,-21.052183,0.31669685
Ukraine,2020-06-01,-28.818268,-28.818268,-28.818268,0.71622217
Ukraine,2020-07-01,-20.691193,-20.691193,-20.691193,1.125492
Ukraine,2020-08-01,-16.519697,-16.519697,-16.519697,1.7540134
Ukraine,2020-09-01,-11.087492,-11.087492,-11.087492,3.3301892
Ukraine,2020-10-01,6.5792193,6.5792193,6.5792193,5.6274595
Ukraine,2020-11-01,32.97559,32.97559,32.97559,11.700731
Ukraine,2020-12-01,80.08485,80.08485,80.08485,23.766882
Ukraine,2021-01-01,111.95975,111.95975,111.95975,37.21919
Ukraine,2021-02-01,118.64074,118.64074,118.64074,49.20251
Ukraine,2021-03-01,135.54456,135.54456,135.54456,57.200325
Ukraine,2021-04-01,179.51375,179.51375,179.51375,72.0193
Ukraine,2021-05-01,220.05711,220.05711,220.05711,97.31851
Ukraine,2021-06-01,239.83601,239.83601,239.83601,117.26554
Ukraine,2021-07-01,250.23312,250.23312,250.23312,121.173096
Ukraine,2021-08-01,254.02814,254.02814,254.02814,122.76876
Ukraine,2021-09-01,259.23703,259.23703,259.23703,124.67625
Ukraine,2021-10-01,286.31403,286.31403,286.31403,129.50465
Ukraine,2021-11-01,353.71164,353.71164,353.71164,159.48367
Ukraine,2021-12-01,457.11993,457.11993,457.11993,201.83578
Ukraine,2022-01-01,483.57803,483.57803,483.57803,225.4224
Ukraine,2022-02-01,495.34436,493.09003,503.8132,237.86371
Ukraine,2022-03-01,522.6344,513.6701,558.3861,251.85684
Ukraine,2022-04-01,537.49255,521.6204,587.9061,256.51715
Ukraine,2022-05-01,546.07654,525.0191,598.9851,257.85947
Ukraine,2022-06-01,551.3121,525.6025,609.5223,258.24435
Ukraine,2022-07-01,556.4194,527.0571,622.0912,258.4539
Ukraine,2022-08-01,563.96576,529.64294,634.0496,258.62683
Ukraine,2022-09-01,574.66736,535.37427,660.5028,258.90457
Ukraine,2022-10-01,588.1746,542.6131,683.70465,259.79376
Ukraine,2022-11-01,598.0776,547.6136,712.0265,262.1836
Ukraine,2022-12-01,603.3275,549.4535,737.3447,263.1556
Ukraine,2023-01-01,609.3135,551.6244,752.2506,263.82068
Ukraine,2023-02-01,606.60254,548.4399,759.4852,264.31763
Ukraine,2023-03-01,603.83734,546.517,772.1726,264.89014
Ukraine,2023-04-01,603.4172,545.609,787.5988,265.81097
Ukraine,2023-05-01,604.40436,547.2508,804.2143,267.11188
Ukraine,2023-06-01,603.9354,547.89874,821.58136,267.56012
Ukraine,2023-07-01,603.10156,542.7182,833.77344,267.74283
Ukraine,2023-08-01,602.39087,540.4532,850.82776,267.7745
Ukraine,2023-09-01,603.70575,539.85785,865.0771,267.7745
Ukraine,2023-10-01,602.49396,540.2443,880.478,267.7745
Ukraine,2023-11-01,603.113,540.44214,900.68774,267.7745
Ukraine,2023-12-01,605.4528,540.73114,915.0589,267.7745
Ukraine,2024-01-01,606.6899,540.5116,928.76404,267.7745
Ukraine,2024-02-01,604.70013,538.48193,945.3204,267.7745
Ukraine,2024-03-01,602.67145,533.9766,954.91046,267.7745
Ukraine,2024-04-01,601.5198,526.38446,964.4238,267.7794
Ukraine,2024-05-01,601.38556,517.25055,973.89246,267.7794
Ukraine,2024-06-01,600.3093,515.69055,978.7168,267.7794
Ukraine,2024-07-01,,,,267.7794
Ukraine,2024-08-01,,,,267.7794
Ukraine,2024-09-01,,,,267.78668
Ukraine,2024-10-01,,,,267.78668
Ukraine,2024-11-01,,,,267.78668
Ukraine,2024-12-01,,,,267.79156
Ukraine,2025-01-01,,,,267.79156
Ukraine,2025-02-01,,,,267.79156
Ukraine,2025-03-01,,,,267.79156
Ukraine,2025-04-01,,,,267.79156
Ukraine,2025-05-01,,,,267.79156
Ukraine,2025-06-01,,,,267.79156
Ukraine,2025-07-01,,,,267.79156
United Arab Emirates,2020-01-01,0.0,0.0,0.0,0.0
United Arab Emirates,2020-02-01,-0.2898003,-0.2898003,-0.2898003,0.0
United Arab Emirates,2020-03-01,-1.1311363,-1.1311363,-1.1311363,0.0
United Arab Emirates,2020-04-01,-1.2015823,-1.2015823,-1.2015823,0.05858212
United Arab Emirates,2020-05-01,3.7031689,3.7031689,3.7031689,1.0251871
United Arab Emirates,2020-06-01,11.093485,11.093485,11.093485,2.5776134
United Arab Emirates,2020-07-01,14.8445835,14.8445835,14.8445835,3.0755613
United Arab Emirates,2020-08-01,15.584975,15.584975,15.584975,3.427054
United Arab Emirates,2020-09-01,16.197208,16.197208,16.197208,3.7492557
United Arab Emirates,2020-10-01,16.4113,16.4113,16.4113,4.090985
United Arab Emirates,2020-11-01,16.74486,16.74486,16.74486,4.833025
United Arab Emirates,2020-12-01,17.548311,17.548311,17.548311,5.584829
United Arab Emirates,2021-01-01,18.518919,18.518919,18.518919,6.531906
United Arab Emirates,2021-02-01,22.435234,22.435234,22.435234,8.299133
United Arab Emirates,2021-03-01,28.24612,28.24612,28.24612,11.921461
United Arab Emirates,2021-04-01,32.9933,32.9933,32.9933,14.616239
United Arab Emirates,2021-05-01,35.43196,35.43196,35.43196,15.49497
United Arab Emirates,2021-06-01,39.149902,39.149902,39.149902,16.402994
United Arab Emirates,2021-07-01,44.17283,44.17283,44.17283,17.682035
United Arab Emirates,2021-08-01,49.471157,49.471157,49.471157,19.029425
United Arab Emirates,2021-09-01,52.605675,52.605675,52.605675,19.927685
United Arab Emirates,2021-10-01,53.16372,53.16372,53.16372,20.474451
United Arab Emirates,2021-11-01,53.62143,53.62143,53.62143,20.855234
United Arab Emirates,2021-12-01,53.68748,53.68748,53.68748,20.962635
United Arab Emirates,2022-01-01,55.641945,54.033646,59.16064,21.128618
United Arab Emirates,2022-02-01,67.00085,56.806087,87.99243,21.899948
United Arab Emirates,2022-03-01,70.18139,58.484383,103.64266,22.466242
United Arab Emirates,2022-04-01,72.46902,59.721092,121.08846,22.476006
United Arab Emirates,2022-05-01,73.5033,60.20556,127.00826,22.476006
United Arab Emirates,2022-06-01,75.044136,60.829136,135.64299,22.505297
United Arab Emirates,2022-07-01,77.11645,62.017998,145.4013,22.612698
United Arab Emirates,2022-08-01,79.88762,64.17773,161.66728,22.798208
United Arab Emirates,2022-09-01,82.54574,65.232765,177.05556,22.85679
United Arab Emirates,2022-10-01,84.08634,64.60417,183.42584,22.895845
United Arab Emirates,2022-11-01,85.940125,64.22007,201.66087,22.925137
United Arab Emirates,2022-12-01,87.45413,65.30523,219.7391,22.925137
United Arab Emirates,2023-01-01,89.30334,65.32205,236.1489,22.925137
United Arab Emirates,2023-02-01,93.689384,66.67035,258.09366,22.925137
United Arab Emirates,2023-03-01,99.41133,67.43235,274.8317,22.9349
United Arab Emirates,2023-04-01,100.81895,67.96744,292.27695,22.9349
United Arab Emirates,2023-05-01,102.270836,68.35876,309.9599,22.9349
United Arab Emirates,2023-06-01,104.17113,67.90225,332.28345,22.9349
United Arab Emirates,2023-07-01,105.72845,66.92239,350.10095,22.9349
United Arab Emirates,2023-08-01,108.13763,66.02793,372.73508,22.9349
United Arab Emirates,2023-09-01,110.06852,65.073524,390.59775,22.9349
United Arab Emirates,2023-10-01,111.96932,64.11682,408.63934,22.9349
United Arab Emirates,2023-11-01,114.16504,62.877563,431.3627,22.9349
United Arab Emirates,2023-12-01,116.07377,61.806522,448.42386,22.9349
United Arab Emirates,2024-01-01,117.61099,60.647907,465.35696,22.9349
United Arab Emirates,2024-02-01,120.08374,58.655224,486.44724,22.9349
United Arab Emirates,2024-03-01,123.12671,56.975082,503.17838,22.9349
United Arab Emirates,2024-04-01,126.83359,55.976925,520.2289,22.9349
United Arab Emirates,2024-05-01,132.87598,53.30035,541.72894,22.9349
United Arab Emirates,2024-06-01,137.28387,50.601856,553.408,22.9349
United Arab Emirates,2024-07-01,,,,22.9349
United Arab Emirates,2024-08-01,,,,22.9349
United Arab Emirates,2024-09-01,,,,22.9349
United Arab Emirates,2024-10-01,,,,22.9349
United Arab Emirates,2024-11-01,,,,22.9349
United Arab Emirates,2024-12-01,,,,22.9349
United Arab Emirates,2025-01-01,,,,22.9349
United Arab Emirates,2025-02-01,,,,22.9349
United Arab Emirates,2025-03-01,,,,22.9349
United Arab Emirates,2025-04-01,,,,22.9349
United Arab Emirates,2025-05-01,,,,22.9349
United Arab Emirates,2025-06-01,,,,22.9349
United Arab Emirates,2025-07-01,,,,22.9349
United Kingdom,2020-01-01,0.0,0.0,0.0,0.0
United Kingdom,2020-02-01,-2.0521398,-2.0521398,-2.0521398,0.0014667215
United Kingdom,2020-03-01,-5.397662,-5.397662,-5.397662,0.004400165
United Kingdom,2020-04-01,19.609793,19.609793,19.609793,6.306903
United Kingdom,2020-05-01,75.36818,75.36818,75.36818,55.96276
United Kingdom,2020-06-01,90.270645,90.270645,90.270645,76.59513
United Kingdom,2020-07-01,89.83376,89.83376,89.83376,82.20387
United Kingdom,2020-08-01,89.0506,89.0506,89.0506,83.96394
United Kingdom,2020-09-01,90.42918,90.42918,90.42918,84.78384
United Kingdom,2020-10-01,92.28567,92.28567,92.28567,86.02322
United Kingdom,2020-11-01,99.67179,99.67179,99.67179,93.58124
United Kingdom,2020-12-01,115.247604,115.247604,115.247604,113.1033
United Kingdom,2021-01-01,136.24066,136.24066,136.24066,137.98476
United Kingdom,2021-02-01,168.36635,168.36635,168.36635,191.32649
United Kingdom,2021-03-01,180.44185,180.44185,180.44185,217.00291
United Kingdom,2021-04-01,172.38547,172.38547,172.38547,223.6061
United Kingdom,2021-05-01,165.29138,165.29138,165.29138,225.30457
United Kingdom,2021-06-01,165.46442,165.46442,165.46442,225.93526
United Kingdom,2021-07-01,165.14958,165.14958,165.14958,226.61874
United Kingdom,2021-08-01,171.0757,171.0757,171.0757,229.19138
United Kingdom,2021-09-01,181.34282,181.34282,181.34282,233.9905
United Kingdom,2021-10-01,191.52112,191.52112,191.52112,240.40886
United Kingdom,2021-11-01,201.86975,201.86975,201.86975,246.99004
United Kingdom,2021-12-01,214.445,214.445,214.445,253.68123
United Kingdom,2022-01-01,220.72198,220.72198,220.72198,259.59357
United Kingdom,2022-02-01,218.28177,218.28177,218.28177,269.37076
United Kingdom,2022-03-01,217.20103,217.20103,217.20103,275.2435
United Kingdom,2022-04-01,218.3058,218.3058,218.3058,281.63107
United Kingdom,2022-05-01,221.34514,221.34514,221.34514,289.26242
United Kingdom,2022-06-01,229.87405,229.87405,229.87405,292.49802
United Kingdom,2022-07-01,238.33727,238.33727,238.33727,294.62036
United Kingdom,2022-08-01,249.7589,249.7589,249.7589,300.05017
United Kingdom,2022-09-01,261.72647,261.72647,261.72647,303.5395
United Kingdom,2022-10-01,268.87253,268.87253,268.87253,305.6941
United Kingdom,2022-11-01,283.49246,283.49246,283.49246,310.28494
United Kingdom,2022-12-01,291.07343,291.07343,291.07343,313.0805
United Kingdom,2023-01-01,306.3136,306.3136,306.3136,317.27533
United Kingdom,2023-02-01,323.10928,323.10928,323.10928,321.94977
United Kingdom,2023-03-01,326.51532,326.51532,326.51532,324.90082
United Kingdom,2023-04-01,332.9808,332.9808,332.9808,329.40952
United Kingdom,2023-05-01,338.90414,338.90414,338.90414,332.6495
United Kingdom,2023-06-01,347.37225,347.37225,347.37225,334.48877
United Kingdom,2023-07-01,354.2312,354.2312,354.2312,335.42163
United Kingdom,2023-08-01,361.0447,361.0447,361.0447,335.9071
United Kingdom,2023-09-01,366.58026,366.58026,366.58026,337.0878
United Kingdom,2023-10-01,372.24942,372.24942,372.24942,338.83615
United Kingdom,2023-11-01,379.77396,379.77396,379.77396,340.44366
United Kingdom,2023-12-01,386.06763,386.06763,386.06763,340.44366
United Kingdom,2024-01-01,390.02036,390.02036,390.02036,340.44366
United Kingdom,2024-02-01,391.7809,391.7809,391.7809,340.44366
United Kingdom,2024-03-01,393.9678,393.9678,393.9678,340.44366
United Kingdom,2024-04-01,393.97928,393.97928,393.97928,340.44366
United Kingdom,2024-05-01,402.9945,402.9945,402.9945,340.44366
United Kingdom,2024-06-01,407.2317,403.08975,408.40906,340.44366
United Kingdom,2024-07-01,,,,340.44366
United Kingdom,2024-08-01,,,,340.44366
United Kingdom,2024-09-01,,,,340.44366
United Kingdom,2024-10-01,,,,340.44366
United Kingdom,2024-11-01,,,,340.44366
United Kingdom,2024-12-01,,,,340.44366
United Kingdom,2025-01-01,,,,340.44366
United Kingdom,2025-02-01,,,,340.44366
United Kingdom,2025-03-01,,,,340.44366
United Kingdom,2025-04-01,,,,340.44366
United Kingdom,2025-05-01,,,,340.44366
United Kingdom,2025-06-01,,,,340.44366
United Kingdom,2025-07-01,,,,340.44366
United States,2020-01-01,0.0,0.0,0.0,0.0
United States,2020-02-01,-0.57872885,-0.57872885,-0.57872885,0.0
United States,2020-03-01,-0.8041327,-0.8041327,-0.8041327,0.0002927966
United States,2020-04-01,12.626142,12.626142,12.626142,1.158889
United States,2020-05-01,32.566418,32.566418,32.566418,18.410465
United States,2020-06-01,41.78766,41.78766,41.78766,31.104078
United States,2020-07-01,51.243412,51.243412,51.243412,37.686146
United States,2020-08-01,64.90121,64.90121,64.90121,46.369324
United States,2020-09-01,78.20123,78.20123,78.20123,55.489353
United States,2020-10-01,86.394424,86.394424,86.394424,61.766617
United States,2020-11-01,96.42196,96.42196,96.42196,68.6652
United States,2020-12-01,122.502625,122.502625,122.502625,80.809814
United States,2021-01-01,152.26247,152.26247,152.26247,104.16737
United States,2021-02-01,175.87238,175.87238,175.87238,133.20782
United States,2021-03-01,184.77763,184.77763,184.77763,152.68964
United States,2021-04-01,187.6467,187.6467,187.6467,162.20319
United States,2021-05-01,191.63966,191.63966,191.63966,168.291
United States,2021-06-01,196.97543,196.97543,196.97543,173.25186
United States,2021-07-01,201.24887,201.24887,201.24887,176.02962
United States,2021-08-01,209.38168,209.38168,209.38168,178.74911
United States,2021-09-01,236.33192,236.33192,236.33192,188.18126
United States,2021-10-01,257.0316,257.0316,257.0316,204.49033
United States,2021-11-01,270.74924,270.74924,270.74924,218.18677
United States,2021-12-01,288.17764,288.17764,288.17764,227.70822
United States,2022-01-01,304.6116,304.6116,304.6116,240.20712
United States,2022-02-01,335.1364,335.1364,335.1364,259.11945
United States,2022-03-01,341.22412,341.22412,341.22412,277.59988
United States,2022-04-01,341.07553,341.07553,341.07553,285.92996
United States,2022-05-01,341.70135,341.70135,341.70135,289.61362
United States,2022-06-01,345.89044,345.89044,345.89044,292.40692
United States,2022-07-01,350.4974,350.4974,350.4974,295.44086
United States,2022-08-01,356.9161,356.9161,356.9161,299.1591
United States,2022-09-01,364.01617,364.01617,364.01617,303.3203
United States,2022-10-01,368.99655,368.99655,368.99655,307.05582
United States,2022-11-01,375.4153,375.4153,375.4153,310.3407
United States,2022-12-01,383.47177,383.47177,383.47177,313.14395
United States,2023-01-01,392.0475,392.0475,392.0475,316.93945
United States,2023-02-01,393.29675,393.29675,393.29675,321.20786
United States,2023-03-01,393.36102,393.36102,393.36102,324.7539
United States,2023-04-01,394.1839,394.1839,394.1839,327.58087
United States,2023-05-01,395.657,395.657,395.657,329.12186
United States,2023-06-01,397.7112,397.7112,397.7112,330.67075
United States,2023-07-01,399.1967,399.1967,399.1967,331.36554
United States,2023-08-01,401.81668,401.81668,401.81668,332.1766
United States,2023-09-01,404.0367,400.50812,408.0599,333.32874
United States,2023-10-01,406.20758,398.37695,413.8431,334.97015
United States,2023-11-01,409.46436,397.377,421.3765,336.91785
United States,2023-12-01,413.38522,397.464,428.5313,338.67142
United States,2024-01-01,416.85013,398.9625,438.28497,340.9602
United States,2024-02-01,420.59326,397.5025,456.90472,344.28403
United States,2024-03-01,422.46783,395.6619,464.8531,345.9313
United States,2024-04-01,424.6913,392.1143,465.04395,347.0284
United States,2024-05-01,428.5119,388.38644,472.40674,347.7803
United States,2024-06-01,431.73715,386.35892,475.8464,348.17355
United States,2024-07-01,,,,348.6303
United States,2024-08-01,,,,349.71774
United States,2024-09-01,,,,351.11438
United States,2024-10-01,,,,352.75113
United States,2024-11-01,,,,353.5698
United States,2024-12-01,,,,354.1753
United States,2025-01-01,,,,355.1292
United States,2025-02-01,,,,356.28723
United States,2025-03-01,,,,357.17322
United States,2025-04-01,,,,357.9026
United States,2025-05-01,,,,358.3043
United States,2025-06-01,,,,358.56403
United States,2025-07-01,,,,358.80087
United States Virgin Islands,2020-01-01,-0.11750661,-0.6879691,0.36799556,0.0
United States Virgin Islands,2020-02-01,-0.63777184,-3.4228888,2.8932772,0.0
United States Virgin Islands,2020-03-01,-1.4458232,-7.955512,4.304484,0.0
United States Virgin Islands,2020-04-01,-2.38709,-15.400478,8.430586,0.0
United States Virgin Islands,2020-05-01,0.94167894,-18.21215,14.87635,4.6249723
United States Virgin Islands,2020-06-01,6.865865,-19.416529,22.15589,6.937459
United States Virgin Islands,2020-07-01,15.037556,-19.729181,35.178852,6.937459
United States Virgin Islands,2020-08-01,27.90708,-16.928543,48.431087,9.249945
United States Virgin Islands,2020-09-01,50.837967,-7.526387,71.940834,16.187405
United States Virgin Islands,2020-10-01,60.559586,-2.3434367,86.765144,23.124863
United States Virgin Islands,2020-11-01,69.10556,0.04130597,97.83158,24.281105
United States Virgin Islands,2020-12-01,84.03533,-0.072374836,111.771935,26.593592
United States Virgin Islands,2021-01-01,98.59324,-0.8677175,126.31281,26.593592
United States Virgin Islands,2021-02-01,114.505264,0.62493634,142.43907,27.749836
United States Virgin Islands,2021-03-01,130.91058,0.7912951,159.13286,28.906078
United States Virgin Islands,2021-04-01,150.78006,2.4065387,177.61647,30.06232
United States Virgin Islands,2021-05-01,164.51387,-0.8014746,191.56715,31.218565
United States Virgin Islands,2021-06-01,184.96802,-2.9562242,207.91649,31.218565
United States Virgin Islands,2021-07-01,202.34575,-4.392772,228.88017,34.687294
United States Virgin Islands,2021-08-01,229.74193,10.501127,250.99452,42.780994
United States Virgin Islands,2021-09-01,279.27356,48.189735,320.04178,62.43713
United States Virgin Islands,2021-10-01,313.59537,66.77482,360.21744,82.09326
United States Virgin Islands,2021-11-01,338.23184,76.374725,381.62427,93.65569
United States Virgin Islands,2021-12-01,358.73544,81.86319,403.67477,99.43691
United States Virgin Islands,2022-01-01,375.19888,85.92345,428.8818,102.90564
United States Virgin Islands,2022-02-01,408.39923,100.71567,476.2365,116.780556
United States Virgin Islands,2022-03-01,421.96524,103.891266,499.07333,126.0305
United States Virgin Islands,2022-04-01,428.7484,105.07983,507.24298,128.34299
United States Virgin Islands,2022-05-01,433.36588,105.38825,525.10944,128.34299
United States Virgin Islands,2022-06-01,449.6599,112.18737,544.9377,130.65547
United States Virgin Islands,2022-07-01,461.85867,113.78047,561.78436,136.43669
United States Virgin Islands,2022-08-01,471.66992,111.12434,580.63434,138.74918
United States Virgin Islands,2022-09-01,482.90616,114.89465,605.17755,141.06166
United States Virgin Islands,2022-10-01,490.58176,117.22579,622.3415,142.21791
United States Virgin Islands,2022-11-01,499.6303,119.35904,631.16223,143.37415
United States Virgin Islands,2022-12-01,506.33398,121.176544,637.83905,143.37415
United States Virgin Islands,2023-01-01,514.6114,123.221886,645.359,146.84288
United States Virgin Islands,2023-02-01,524.6069,125.6691,666.0583,149.15536
United States Virgin Islands,2023-03-01,531.356,126.89583,672.95404,150.31161
United States Virgin Islands,2023-04-01,536.8824,127.03289,678.3182,150.31161
United States Virgin Islands,2023-05-01,541.7177,126.27948,684.64044,150.31161
United States Virgin Islands,2023-06-01,550.5564,126.95296,692.3331,151.46785
United States Virgin Islands,2023-07-01,557.42676,125.31603,698.8523,151.46785
United States Virgin Islands,2023-08-01,564.4195,123.35244,705.2575,152.6241
United States Virgin Islands,2023-09-01,570.1702,122.52213,709.2796,152.6241
United States Virgin Islands,2023-10-01,575.54456,121.68985,716.71625,152.6241
United States Virgin Islands,2023-11-01,581.2999,118.49249,725.68616,152.6241
United States Virgin Islands,2023-12-01,586.25134,117.262695,733.28955,152.6241
United States Virgin Islands,2024-01-01,591.1871,114.00726,740.86194,152.6241
United States Virgin Islands,2024-02-01,597.2858,111.55773,749.982,152.6241
United States Virgin Islands,2024-03-01,602.2308,109.50933,756.97687,152.6241
United States Virgin Islands,2024-04-01,607.25214,107.59771,764.85126,152.6241
United States Virgin Islands,2024-05-01,615.0833,105.498505,775.0622,152.6241
United States Virgin Islands,2024-06-01,621.2148,106.270706,785.3303,152.6241
United States Virgin Islands,2024-07-01,,,,152.6241
United States Virgin Islands,2024-08-01,,,,152.6241
United States Virgin Islands,2024-09-01,,,,152.6241
United States Virgin Islands,2024-10-01,,,,152.6241
United States Virgin Islands,2024-11-01,,,,152.6241
United States Virgin Islands,2024-12-01,,,,152.6241
United States Virgin Islands,2025-01-01,,,,152.6241
United States Virgin Islands,2025-02-01,,,,152.6241
United States Virgin Islands,2025-03-01,,,,152.6241
United States Virgin Islands,2025-04-01,,,,152.6241
United States Virgin Islands,2025-05-01,,,,152.6241
United States Virgin Islands,2025-06-01,,,,152.6241
United States Virgin Islands,2025-07-01,,,,152.6241
Upper-middle-income countries,2020-01-04,,,,0.0
Upper-middle-income countries,2020-02-01,,,,0.009094972
Upper-middle-income countries,2020-03-01,,,,0.10239744
Upper-middle-income countries,2020-04-01,,,,0.2608747
Upper-middle-income countries,2020-05-01,,,,1.1457558
Upper-middle-income countries,2020-06-01,,,,3.4275753
Upper-middle-income countries,2020-07-01,,,,6.4973216
Upper-middle-income countries,2020-08-01,,,,10.376169
Upper-middle-income countries,2020-09-01,,,,14.163154
Upper-middle-income countries,2020-10-01,,,,17.14929
Upper-middle-income countries,2020-11-01,,,,19.773733
Upper-middle-income countries,2020-12-01,,,,22.622286
Upper-middle-income countries,2021-01-01,,,,26.232498
Upper-middle-income countries,2021-02-01,,,,31.189117
Upper-middle-income countries,2021-03-01,,,,35.067577
